::ffff:127.0.0.1 - - [24/Mar/2022:01:53:57 +0000] "GET /api//event?pagination=true&limit=10&is_publish=true&images=true&coming_soon=true&event=true&event_speaker=true&fetch_price=true&is_delete=true&is_active=true&date_filter=true&isApproved=true HTTP/1.1" 200 14195
::ffff:127.0.0.1 - - [24/Mar/2022:01:53:57 +0000] "OPTIONS /api//course?user=true&whislist=true&user_id=null&isApproved=true?pagination=true&limit=10&is_publish=true&category=10&is_featured=true&images=true&review_count=true&is_delete=true&is_active=true&offer=true&fetch_price=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:01:53:57 +0000] "GET /api//course?user=true&whislist=true&user_id=null&isApproved=true?pagination=true&limit=10&is_publish=true&category=10&is_featured=true&images=true&review_count=true&is_delete=true&is_active=true&offer=true&fetch_price=true HTTP/1.1" 200 13199
::ffff:127.0.0.1 - - [24/Mar/2022:01:57:21 +0000] "OPTIONS /api//utility/location/countries HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:01:57:21 +0000] "GET /api//utility/location/countries HTTP/1.1" 200 13815
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:14 +0000] "OPTIONS /api//user HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:16 +0000] "POST /api//user HTTP/1.1" 200 563
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:16 +0000] "OPTIONS /api//cms-page/consumer-registration-succcess HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:16 +0000] "GET /api//cms-page/consumer-registration-succcess HTTP/1.1" 200 207
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:16 +0000] "OPTIONS /api//category?tree=true&is_active=true&type=courses HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:16 +0000] "OPTIONS /api//utility/product-left-panel/countries HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:16 +0000] "OPTIONS /api//utility/product-left-panel/event_speakers HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:16 +0000] "OPTIONS /api//category?tree=true&is_active=true&type=events HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:16 +0000] "GET /api//category?tree=true&is_active=true&type=courses HTTP/1.1" 200 3769
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:16 +0000] "PUT /api//utility/product-left-panel/countries HTTP/1.1" 400 360
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:16 +0000] "PUT /api//utility/product-left-panel/event_speakers HTTP/1.1" 400 370
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:17 +0000] "GET /api//category?tree=true&is_active=true&type=events HTTP/1.1" 200 8542
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:38 +0000] "OPTIONS /api//login HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:01:58:38 +0000] "POST /api//login HTTP/1.1" 401 161
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:53 +0000] "OPTIONS /api//login HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:53 +0000] "POST /api//login HTTP/1.1" 200 1845
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:54 +0000] "OPTIONS /api//wishlist?product_details=true&images=true&user_id=3385&order_by=-id&limit=2&page=1 HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:54 +0000] "GET /api//wishlist?product_details=true&images=true&user_id=3385&order_by=-id&limit=2&page=1 HTTP/1.1" 200 250
::ffff:127.0.0.1 - - [24/Mar/2022:02:00:58 +0000] "OPTIONS /api//utility/lastest-dashboard-notifications/3385?profile=true&user=true&role=customer HTTP/1.1" 204 0
